Label,Label_Validator,Komentar_bersih,num_words,Threshold
0,0,makasih bg qory udah upload openfacebook lagi udah gw tunggu tunggu dari lama berkat video ini mental gw kembali stabil kemaren sempet trauma gegara nonton squid game 3 emoji_grinning_face_with_sweat emoji_grinning_face_with_sweat and gw itu ikutin bg qory sejak 2017 dari jaman indo cabul club tetap terus berkarya ya bg sukses selalu emoji_party_popper emoji_party_popper emoji_clapping_hands emoji_clapping_hands,54,22.0
0,0,wakakakaakka anjing yg primajasa udh gua nungguin bgt ada yg ngetag ke qory terimakasih yg sudah ngasih ke qory puas bgt emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy,23,22.0
0,0,poin yg gw dapet setelah nonton lu disini bayem sore gw tau betapa pentingnya pendidikan cara berpikir lu diundang di podcast ini tuh sebenernya lu tu dipermalukan cuma lu aja yg ga sadar karena mungkin lu kurang tau bagaimana cara berpikir emoji_rolling_on_the_floor_laughing,42,22.0
0,0,apaan sih itu yang nanya nya pake nanya bagaimana tanggapan lu terhadap pengangguran yang nyalahin pemerintah jangan merendahkan orang pengangguran bang emannya lu punya gelar apa lu sehebat apa dan lu punya bakat segimana bisa ngomong gitu bisa merendahkan pengangguran kan aneh,42,22.0
0,0,sebenarnya ini yang bikin generasi muda sekarang rusak konten2 sperti ini harusnya di filter pembatas buat dibawah umur jangan di publikasikan bebas yang setuju tolong bantu up biar di pin dan di segerakan,33,22.0
0,0,konsep nya apa di acara ini bng podcast kosong ini degr nya kata kasar ja gimik juga gk ada yg saya tangkap ini kosong ngawur ini,26,22.0
0,0,semoga suskes terus dalam karir sehat selalu banyak rezeki nya dan selalu dalam lindungan allah maaf ya saya berdoa buat diri saya sendiri,23,22.0
0,0,kata kata terakhir pas di akhir gua suka sayangi orang tua lu keluarga kecil lu lingkungan keluarga aja dulu nanti kalau udah aman baru diluar juga aman woaahh respect bayemsore mantaps kelazz,32,22.0
0,0,lakuin hal yg positif bakal lu inget besok2 bayemsore yg terjadi hari ini biarlah tetap di hari ini abis hari abis cerita lain hari lain cerita bayemsore,27,22.0
0,0,seneng ga sih seneng aja si kecepatan berpikir yg luar biasa dia nanya lawan blm jawab dia bantu jawab terima kasih suhu emoji_red_heart,23,22.0
0,0,gua bingung poadcast knp undang orang2 pea kaya gini ya 270 juta penduduk indonesia malah orang begini yg masuk tolong pak polisi di test urine emoji_grinning_face_with_sweat emoji_grinning_face_with_sweat emoji_grinning_face_with_sweat,28,22.0
0,0,fix bayem sore anak m l old yg toxic nya itu di luar laylaaaa sampe2 moonton berhenti jadi tukang silence mute karna terlalu bosan dengan si bayem emoji_moai emoji_gorilla,29,22.0
0,0,lo punya duit lo punya kuasa kurang tepat sih menurutku itu yang bener adalah orang yang baru tau rasanya punya duit mereka berpikir mereka punya kuasa krn menurut penelitian yang ada di lousiana state of university sbagian besar orang yang terbiasa hidup kaya itu mereka ngerasa biasa aja punya barang barang mahal jadi udah ga begitu tertarik dengan perlente an hidup sedangkan orang yang baru tau rasanya menjadi kaya mereka ngerasa selama mereka bisa beli hal yang hebat dan ditunjukan ke orang lain mereka merasa bisa dapat attention dari org sekitarnya ini cukup terbukti sih di lingkungan gue di circle pertemanan ada orang orang kaya yang masih menggunakan andoid yg harganya terjangkau bahkan ad beberapa yang punya hp yg kacanya udah rusak ketika ditanya kenapa ga diganti jawabannya simple masih bisa digunain,132,22.0
0,0,ini org lucu sih dia terlihat bodoh mungkin karna memang gabisa nyusun kata kata dengan baik aja dan kekurangan kosa kata untuk menyampaikan apa yang ada di pikiran sama hatinya selebihnya kayanya dia org baik,35,22.0
0,0,masalah lingkungan ajaa ini bang kalau menurut saya pasti pernah liat orang ngomong toxic sama yang ngomong toxic akur akur ajaa tapi orang yang gak biasa ngomong kasar atau lingkungannya gak pernah toxic pasti mereka anggep itu ni orang aneh,40,22.0
0,0,klo gadjah mada denger quote nya bayem sore gw rasa bukan hanya nusantara yang jadi 1 eropa dan seisinya bisa jadi bagian majapahit,23,22.0
0,0,tontonan adalah tuntunan 2023 dunia ini semakin hancur ketika anak sd sudah membawa nma hewan kedalam rumah selamatkan anak bangsa dengan budi pekerti tata bahasa,25,22.0
0,0,ingatlah untuk selalu memberikan mimentar yang sopan dan mengikuti pedoman komunitas kami emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy yg jadi pertanyaan ini konten cara ngomong nya sopan gak semarang tidak heran,28,22.0
0,0,sisi positifnya dia org nya tegas emang model manusia nya aja selengean tapi klo di cerna dgn baik org nya asik nggk neko2,23,22.0
0,0,gw ga apa2 sama si narsum ada jujur yg pengen di sampein tapi emang ada keterbatasan tatanan bahasa someday lu jadi lebih baik ko bang emoji_oncoming_fist,26,22.0
0,0,ngatur bumi kan dia mah jatohnya buuumi indonesia missessesalnya emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy,24,22.0
0,0,dia lucu loh sebenernya apa adanya gak sombong cm kadang ada org org yg nge hate terlalu dia tipe yg yaudah sih ini gue lo pada knapa si emoji_face_with_tears_of_joy,29,22.0
0,0,yg gue tangkep nih orang emng bener2 ga nyambung dan gue ga yakin kalo dia ini mahasiswa dr segi bicara dah ketauan dia ini di tanya apa jawab nya ipi opo epe jawaban nya berbelit tapi ga sejalur sama pertanyaan di tanya suatu hubungan itu perlu gasih ada validasi ehh jawab nya mau di pose maksud lo emoji_face_with_open_mouth emoji_face_with_open_mouth emoji_face_with_open_mouth wkwk,61,22.0
0,0,sebenarnya dia cerdas hanya bahasa nya aja yang belum tertata rapi dia mengerti beberapa kata ilmiah bhs inggris dia punya alasan penyakit tentang perselingkuhan dia mengerti cara memperlakukan perempuan keren lu bang emoji_party_popper emoji_party_popper,34,22.0
0,0,sebenarnya ni orang emang gw akuin terbuka dan klo lu bisa cerna ama yg di omongin pasti ngerti dari pertanyaan yg dilempar sama jaker itu pancingan semua bier si bayem bisa ngeluarin steatment dan bacot panjang lebar wkwk,38,22.0
0,0,nikmatin aja ketenaran lo dengan kata2 yg sangat bagus menurut lo dan ingat akan ada karma dan pertanggung jawaban lo dengan berucap yg baik menurut lo emoji_beaming_face_with_smiling_eyes emoji_folded_hands panggung sandiwara dunia ini indah bro emoji_rolling_on_the_floor_laughing emoji_face_with_hand_over_mouth,36,22.0
0,0,ini orang sebenernya keren sih tau rocky gerung sama mardigu jg lagi cuma mungkin dia jatohnya benci sama dunia yg memuakkan ini emoji_face_with_tears_of_joy,23,22.0
0,0,lu tuh coba beran kasih jawabannya bg jgn buat jatohin diri lu yg org juga gatau padahal itu daging intinya respect emoji_party_popper emoji_party_popper,23,22.0
0,0,bang bayem ini pemikiranya out of the box keluar dari cakrawal ngalahin filsuf mashab frankfurt orang orang seperti jurgen habermas masih kalah dengan orang ini,25,22.0
0,0,jangan silau sama dunia kampus dan perkuliahan bang temen kampus gua ada yg lebih parah dari doi dunia perkuliahan gak menjamin intelektualitas yg cukup,24,22.0
0,0,mabok kenceng dikit ngomongin nya politik atau filsafat emoji_face_with_tears_of_joy ketika efeknya udah hilang mah planga plongo hidup aja gitu gitu doang tiap hari hadeuh emoji_clapping_hands emoji_rolling_on_the_floor_laughing,26,22.0
0,0,secara implisit obrolan ini diduga dalam konteks hubungan bos dengan karyawannya rincian terjemahan pemikirian gue ya lu punya duit lu punya kuasa artinya dia beranggapan bahwa orang yang bermateri dalam hal ini bos berkuasa dalam menjalankan perusahaannya usahanya tapi buat gue enggak artinya dia meyakinkan kepada lawan bicaranya bahwa pemikirannya sendiri itu tidak selalu benar ibaratnya gue gak bermateri melawan orang yang bermateri bisa jadi gue menang soal pemikiran artinya dia beranggapan bahwa pemikiran seorang karyawan terkadang lebih tepat daripada bosnya dalam mengambil kebijakan untuk memajukan perusahaannya udah tenang lu gausah mikirin cuan sama gua tai lu remehin gua artinya dia mengecam seorang bos yang selalu mengandalkan materi untuk mengendalikan karyawannya karena harga diri karyawan itu tidak bisa dibeli dengan materi bisanya dibeli dengan tai ngapain gue nulis ginian emang tai,131,22.0
0,0,emang lu siapa anjir gue kadang ketemu artis di mall ya gue lihatin doang kaga gue tegur kaga butuh di respect kek gituan doang sumpah kecuali kalau kenal deket tp ga negur dan itu balik lagi ke hak kita lah siapa juga ngatur2 wkwkwk,44,22.0
0,0,omongan dia ada bener nya juga anjg kl yg gw liat dia orangnya jujur polos soal bacotan nya yg kotor ya sbgai pendukung tampilan tongkrongan nya dia sih,28,22.0
0,0,mahasiswa rantau makan ga teratur senin makan selasa puasa eh rabu ngutang kamis dibayar jumat ngutang lagi sabtu lapar lagi rambut gondrong metal eh celananya bolong masuk kelas udah injury time masuk telat pulang paling rajin ip anjlok enggak lulus lulus utang dimana mana mahasiswa abadi sepultura sepuluh taun ora rampung rampung,52,22.0
0,0,little did he know pemerintah actually ngefek banget ke rakyat terutama ke individu yang paling lemah apakah dia akan dapat pekerjaan atau tidak contoh kek mana ada sih korpo mau mempekerjakan orang cacat di negara ideal orang cacat dibantu negara diwajibkan korpo buat minimal menyediakan mempekerjakan orang cacat otherwise ya gimana sih pengangguran itu sebajigong di negara ini mana ada sih korpo mau pick orang cacat lahir dibandingkan dengan resource berserakan yang normal banyak kek gitu samaaaa kalau pemerintah impor para outsource dari luar negeri yaaa otomatis jatah lapangan pekerjaan pribumi juga makin berkurang doong wkwkwk,96,22.0
0,0,@mention_user fakta bahwa lu masih gambar di buku begaris dan bukan perangkat dedicated kek cintiq pro dsb menandakan bahwa lu gak pernah nyentuh 8digit angka on daily basis dan lu punya audacity buat komen sok intelektual wkwk gw cuma bisa doain lu yang baik baik doang di 2024 dan tahun tahun mendatang ini good luck buat nyari pekerjaan double digit yang halal dan minim riba,65,22.0
0,0,karena lu slengekan bang sekali nya lu ngomong bener tetep aja orang bilangnya tolol dunia entertaiment emang keras tapi gokilnya dari dulu lu tetep konsisten bikin konten dengan persona konyol dan slengekan dan emang pada akhirnya netizen kalo ga suka pasti ngehujat fisik kalo diperhatiin lu bisa juga jawab dengan bener sehingga publik bisa memahami cara lu menyampaikan,58,22.0
0,0,@mention_irsyadawali6018 kocak bahasa tongkrongan ya gini gini aja kgk bisa mau lu ubah emang terbukti kok lu punya duit lu punya kuasa lu liat para wakil rakyat berapa banyak dia ngeluarin duit buat jadi wakil rakyat supaya bisa punya kuasa berita berita anak orang kaya yg selalu lolos dari hukum para atasan yang semena mena sama karyawan nya bener kagak tuh statment kata lu punya duit lu punya kuasa,69,22.0
0,0,@mention_irsyadawali6018 gua liat konten dia dari dulu bareng sama adamelvan pecok ya karena luc dan emang relate ama obrolan bocah bocah tongkrongan gua komen gitu pun ngambil pov dari dua sisi kenapa dia dihujat kenapa masih ada yang suport dan suka sama dia kocak,44,22.0
0,0,@mention_irsyadawali6018 jadi lu tuh masuk sdm yang kek gimana sdm negara maju sdm negara pinter gua tanya gini ajak kalo emang lu nih sdm maju siapa capres yg lu pilih kemarin karena apa lu pilih lu tau ga track record nya si capres yg lu pilih apa visi misi capres yg lu pilih kalo lu ga bisa jawab ya sama aja kocak kayak bayem sore sdm negara berkembang miskin,69,22.0
0,0,lu punya kopi lu punya obrolan tapi menurut gua enggak nyet ibarat gua yg ga suka kopi lawan orang yg suka kopi senja bisa jadi gua menang soal sholat magrib,30,22.0
0,0,kasian sih keliatannya banyak masalah hidup ni orang penyebabnya karena kebodohannya itu memunculkan kesulitan dalam menjalani keseharian kuliah akhirnya jadi over reaksi jadi kena otaknya,25,22.0
0,0,kek ngerasa risih gw kalo orang ngomkng campur kata kata kasar gitu emoji_grinning_face_with_smiling_eyes kalo di rl gw lebih baik jauhin dah rasanya kek bikin emosi kalo ngomong ama orang kek gitu,31,22.0
0,0,obrolan ataupun podcast sih ok aja ini yang gue tangkep anjing doank ngentot toyol itu doank cuma sampe menit ke 10 kelar bosen nonton,24,22.0
0,0,gua belain nonton sampe abis berharap nemu faedah atau sesuatu yg bikin nambah wawasan sebelum gua menyesali 38 menit dari kehidupan gua yg harusnya bisa buat gua nyuci baju,29,22.0
0,0,karena gw jaman sekolah dulu di stm begini semua jd ga kaget liat ni orang ngomong dan gw malah ngakak apalagi pas adegan pemerintah ngurus bumi emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing,28,22.0
0,0,gua suka vidio asli gini gada efek lucu 2 an tapi asli gw terhibur ketawa liat ni org emang ni orang begini aslinya asik2 aja kalo di sirkel dia gua rasa tapi namanya lu ngepost vidio di media publik ya siap2 aje di serang dimanfaatin diparodiin tapi gua suka personal temen kaya gini dia asli ga ada fake2 jilat2 sana sini pengen gua punya temen kekgini udah lama ga ada temen yg begini emoji_face_with_tears_of_joy,74,22.0
0,0,katanya dia lancar bahasa inggris coba aja ngobrol pake bahasa inggris dah di podcast siapa ke ajak ngomong pake bahasa inggris emoji_face_with_tears_of_joy jujur gua sendiri masi apruk 2 an sama kalimat2 kaya simple present tense simple past tense dll apa lah gitu nyusun perubahan penambahan huruf di kalimatnya aja gua bingung jaksel2 tai anying inggris sekedar i don t think so lets say tai monyet tah makan,67,22.0
0,0,@mention_user al gue juga dulu pernah nakal tapi gue malu buat buka2 aib gue jadi kalo pun mau curhat paling nanti sama istri gue emoji_grinning_face_with_smiling_eyes,25,22.0
0,0,kren gw suka gaya elu sat smakin elu di hujat smakin bnyak yg pnasaran ama lu di undang bnyak podcast ngbranding diri songong tengil marktingnya oke juga sih mnurut gw,30,22.0
0,0,dia berani nntangin buat ditangkap krna dia nyadar kepalsuan nya gk ada kejahatan yg dia lakukan seperti yg dia bilang krna semua cuma halu emoji_face_with_tears_of_joy,25,22.0
0,0,dia udh tau algoritma indo yg bikin rame ya org2 indo nya sendiri kalo gada yg nonton pasti dia jga malu sendiri belajar masa bodo aja si kaya org barat justru org2 seperti ini sengaja dibuat2 karna udh paham alur percuanan di indo apa cuma gua yg mikir gini,49,22.0
0,0,medsos memang luar biasa... ada2 aja ya cara anak skrg cari duit semoga ini bocah segera bisa kembali normal ...sy yakin bisa kok,23,22.0
0,0,yaallah begitu menyeramkan azab mu ini semoga aku semua keluarga ku anak istri ku kelak dan para umat muslim tak di beri azab seperti ini aamiin btw yaallah boleh ga nonjok rahang dia sekaliiii aja,35,22.0
0,0,satria 2 tak apa satria 4 tak creew nya emang pada brifing kok pas dia ngomong ikut ketawa aja padahal mah bukan ketawa karna cerita dia tapi ngetawain apa yang dia cerita awowkwkwkwk,33,22.0
0,0,yg ga prh bandel gak prh ngerasain kerasnya hidup dri kecil pasti ga paham dan pasti cma bisa ngehujat salut sama lu satria,23,22.0
0,0,gua kira dia itu dari tj priok bukan dari jaksel karena bentukan sama auranya priok bgt bukan kejakselan yaa bedanya dia seorang anak jendral purnawira aja sih this my opini right bukan ngejudge dia,34,22.0
0,0,20 thn experience nya udah banyak malah bagus bandel kagak telat daripada daripada ye kan apa adanya mental jg udh kebentuk emoji_call_me_hand_light_skin_tone cocok jadi bintang tamu jakarta keras karena idupnye doi emg keras banyak pelajaran yg bisa diambil sebenernya buat yg gak pernah bandel sama maen nye dikomplek doang maen lah sekali kali yg rada jauhan dikit emoji_face_with_tears_of_joy,58,22.0
0,0,dia sengaja seperti itu biar dipanggil podcast sana sini biar dapet cuan kalo orang modelan gitu kan selalu dikasih panggung ya kali dia beneran kayak gitu gamau cewe hp android org dia sendiri aja kayak jamet gitu percayalah dia hanya bercanda biar viral wkwkwk,44,22.0
0,0,padahal jaksel ga pernah buka aib kaya gitu ini mah cuma nyari duit dengan cara dihujat terus viral banyak endorse dehh yang masuk wkwk,24,22.0
0,0,karena satria muslim sholat semoga nantinya satria dan kita mati dalam keadaan yg baik dalam waktu yang baik husnul khotimah semoga bisa bertemu dengan ibu bapaknya karena allah maha pengasih dan pengampun,32,22.0
